"hospitalId","sector","name","pcds","lat","long","trustId","trustName","hasIcu","hasAccidentAndEmergency","hasSurgicalDepartment"
"RE9GF","NHS Sector","Palmer Community Hospital","NE32 3UX",54.9806594848633,-1.49196135997772,"RE9","South Tyneside NHS Foundation Trust",FALSE,FALSE,FALSE
"REF01","NHS Sector","West Cornwall Hospital (Penzance)","TR18 2PF",50.1220664978027,-5.54296445846558,"REF","Royal Cornwall Hospitals NHS Trust",FALSE,TRUE,TRUE
"REF02","NHS Sector","St Michael's Hospital","TR27 4JA",50.180362701416,-5.42441082000732,"REF","Royal Cornwall Hospitals NHS Trust",FALSE,FALSE,TRUE
"REF12","NHS Sector","Royal Cornwall Hospital (Treliske)","TR1 3LQ",50.2665405273438,-5.09424829483032,"REF","Royal Cornwall Hospitals NHS Trust",TRUE,TRUE,TRUE
"REM21","NHS Sector","Aintree University Hospital","L9 7AL",53.4663276672363,-2.93108940124512,"REM","Liverpool University Hospitals NHS Foundation Trust",TRUE,TRUE,TRUE
"REMRQ","NHS Sector","Royal Liverpool University Hospital","L7 8XP",53.4095115661621,-2.96479415893555,"REM","Liverpool University Hospitals NHS Foundation Trust",FALSE,FALSE,FALSE
"REP01","NHS Sector","Liverpool Women's NHS Foundation Trust","L8 7SS",53.3984642028809,-2.9600625038147,"REP","Liverpool Women's NHS Foundation Trust",FALSE,FALSE,FALSE
"RET20","NHS Sector","The Walton Centre ","L9 7LJ",53.4664001464844,-2.93098545074463,"RET","The Walton Centre NHS Foundation Trust",FALSE,FALSE,FALSE
"RF4DG","NHS Sector","King George Hospital","IG3 8YB",51.5805435180664,0.112121284008026,"RF4","Barking, Havering and Redbridge University Hospitals NHS Trust",TRUE,TRUE,TRUE
"RF4QH","NHS Sector","Queen's Hospital","RM7 0AG",51.5694274902344,0.180405303835869,"RF4","Barking, Havering and Redbridge University Hospitals NHS Trust",TRUE,TRUE,TRUE
"RFFAA","NHS Sector","Barnsley Hospital","S75 2EP",53.5591354370117,-1.49947798252106,"RFF","Barnsley Hospital NHS Foundation Trust",TRUE,TRUE,TRUE
"RFRPA","NHS Sector","Rotherham Hospital","S60 2UD",53.4139747619629,-1.34286546707153,"RFR","The Rotherham NHS Foundation Trust",TRUE,TRUE,TRUE
"RFSDA","NHS Sector","Chesterfield Royal Hospital","S44 5BL",53.2362174987793,-1.40003657341003,"RFS","Chesterfield Royal Hospital NHS Foundation Trust",TRUE,TRUE,TRUE
"RGD05","NHS Sector","The Mount","LS2 9LN",53.8040809631348,-1.55883705615997,"RGD","Leeds and York Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"RGD17","NHS Sector","St Mary's Hospital","LS12 3QE",53.7999076843262,-1.61238431930542,"RGD","Leeds and York Partnership NHS Foundation Trust",TRUE,TRUE,TRUE
"RGDAB","NHS Sector","Newsam Centre","LS14 6WB",53.8049392700195,-1.47147178649902,"RGD","Leeds and York Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"RGDBL","NHS Sector","Becklin Centre","LS9 7BE",53.8052635192871,-1.52447712421417,"RGD","Leeds and York Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"RGM21","NHS Sector","Royal Papworth Hospital","CB2 0AY",52.1723861694336,0.136189624667168,"RGM","Royal Papworth Hospital NHS Foundation Trust",TRUE,FALSE,FALSE
"RGN49","NHS Sector","Stamford and Rutland Hospital","PE9 1UA",52.6553726196289,-0.468735933303833,"RGN","North West Anglia NHS Foundation Trust",FALSE,FALSE,TRUE
"RGN80","NHS Sector","Peterborough City Hospital","PE3 9GZ",52.5839233398438,-0.279370903968811,"RGN","North West Anglia NHS Foundation Trust",TRUE,TRUE,TRUE
"RGP75","NHS Sector","James Paget University Hospital","NR31 6LA",52.5616683959961,1.71799445152283,"RGP","James Paget University Hospitals NHS Foundation Trust",TRUE,TRUE,TRUE
"RGR50","NHS Sector","West Suffolk Hospital","IP33 2QZ",52.2316627502441,0.709190189838409,"RGR","West Suffolk NHS Foundation Trust",TRUE,TRUE,TRUE
"RGT01","NHS Sector","Addenbrooke's","CB2 0QQ",52.1751327514648,0.140753239393234,"RGT","Cambridge University Hospitals NHS Foundation Trust",TRUE,TRUE,TRUE
"RGT32","NHS Sector","Rosie Hospital","CB2 0QQ",52.1732635498047,0.139422863721848,"RGT","Cambridge University Hospitals NHS Foundation Trust",FALSE,FALSE,FALSE
"RGT49","NHS Sector","Royston Hospital","SG8 9EN",52.040843963623,-0.0218026991933584,"RGT","Cambridge University Hospitals NHS Foundation Trust",FALSE,FALSE,FALSE
"RGT50","NHS Sector","Saffron Walden Community Hospital","CB11 3HY",52.0235710144043,0.256233364343643,"RGT","Cambridge University Hospitals NHS Foundation Trust",FALSE,FALSE,FALSE
"RH5F1","NHS Sector","Wellington Community Hospital","TA21 8QQ",50.976676940918,-3.22739934921265,"RH5","Somerset Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"RH5F2","NHS Sector","Chard  Community Hospital","TA20 1NF",50.875,-2.9523594379425,"RH5","Somerset Partnership NHS Foundation Trust",FALSE,FALSE,TRUE
"RH5F5","NHS Sector","Minehead Community Hospital","TA24 6DF",51.2001190185547,-3.46188402175903,"RH5","Somerset Partnership NHS Foundation Trust",FALSE,FALSE,TRUE
"RH5F6","NHS Sector","Williton Community Hospital","TA4 4RA",51.1628952026367,-3.32319498062134,"RH5","Somerset Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"RH5F7","NHS Sector","Shepton Mallet Community Hospital","BA4 4PG",51.1905784606934,-2.56247186660767,"RH5","Somerset Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"RH5F8","NHS Sector","West Mendip Community Hospital","BA6 8JD",51.1604843139648,-2.69921731948853,"RH5","Somerset Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"RH5F9","NHS Sector","Crewkerne Community Hospital","TA18 8BG",50.8801231384277,-2.79792380332947,"RH5","Somerset Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"RH5G1","NHS Sector","South Petherton Community Hospital","TA13 5EF",50.9531593322754,-2.79826307296753,"RH5","Somerset Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"RH5G2","NHS Sector","Wincanton Community Hospital","BA9 9DQ",51.0587577819824,-2.4181547164917,"RH5","Somerset Partnership NHS Foundation Trust",FALSE,FALSE,TRUE
"RH5G3","NHS Sector","Dene Barton Community Hospital ","TA4 1DD",51.0375900268555,-3.18219757080078,"RH5","Somerset Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"RH5G5","NHS Sector","Frome Community Hospital ","BA11 2FH",51.2373199462891,-2.31155443191528,"RH5","Somerset Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"RH801","NHS Sector","Royal Devon and Exeter Hospital (Wonford)","EX2 5DW",50.7167091369629,-3.50666642189026,"RH8","Royal Devon and Exeter NHS Foundation Trust",TRUE,TRUE,TRUE
"RH802","NHS Sector","Heavitree Hospital","EX1 2ED",50.7243919372559,-3.51401114463806,"RH8","Royal Devon and Exeter NHS Foundation Trust",FALSE,FALSE,FALSE
"RH833","NHS Sector","Okehampton Community Hospital","EX20 1PN",50.7419204711914,-3.99718832969666,"RH8","Royal Devon and Exeter NHS Foundation Trust",FALSE,FALSE,TRUE
"RH834","NHS Sector","Ottery St Mary Hospital","EX11 1DN",50.7501182556152,-3.29156088829041,"RH8","Royal Devon and Exeter NHS Foundation Trust",FALSE,FALSE,TRUE
"RH853","NHS Sector","Tiverton and District Hospital","EX16 6NT",50.9094123840332,-3.4929530620575,"RH8","Royal Devon and Exeter NHS Foundation Trust",FALSE,FALSE,TRUE
"RH854","NHS Sector","Honiton Hospital","EX14 2DE",50.7949333190918,-3.18656301498413,"RH8","Royal Devon and Exeter NHS Foundation Trust",FALSE,TRUE,TRUE
"RH857","NHS Sector","Axminster Hospital","EX13 5DU",50.7838973999023,-2.99625468254089,"RH8","Royal Devon and Exeter NHS Foundation Trust",FALSE,FALSE,TRUE
"RH858","NHS Sector","Exmouth Hospital","EX8 2JN",50.6205520629883,-3.40159463882446,"RH8","Royal Devon and Exeter NHS Foundation Trust",FALSE,FALSE,TRUE
"RH859","NHS Sector","Victoria Hospital (Sidmouth)","EX10 8EW",50.6816139221191,-3.23964166641235,"RH8","Royal Devon and Exeter NHS Foundation Trust",FALSE,FALSE,TRUE
"RHA04","NHS Sector","Rampton Hospital","DN22 0PD",53.2903861999512,-0.838197648525238,"RHA","Nottinghamshire Healthcare NHS Foundation Trust",FALSE,FALSE,FALSE
"RHANN","NHS Sector","Lings Bar Hospital","NG2 6PR",52.9225654602051,-1.09980165958405,"RHA","Nottinghamshire Healthcare NHS Foundation Trust",FALSE,FALSE,FALSE
"RHM01","NHS Sector","Southampton General Hospital","SO16 6YD",50.9330215454102,-1.43508994579315,"RHM","University Hospital Southampton NHS Foundation Trust",TRUE,TRUE,TRUE
"RHM12","NHS Sector","Princess Anne Hospital","SO16 5YA",50.9352607727051,-1.43484938144684,"RHM","University Hospital Southampton NHS Foundation Trust",FALSE,FALSE,TRUE
"RHQCC","NHS Sector","Charles Clifford Dental Hospital","S10 2SZ",53.3797988891602,-1.4937652349472,"RHQ","Sheffield Teaching Hospitals NHS Foundation Trust",FALSE,FALSE,FALSE
"RHQHH","NHS Sector","Royal Hallamshire Hospital","S10 2JF",53.3783569335938,-1.49331629276276,"RHQ","Sheffield Teaching Hospitals NHS Foundation Trust",TRUE,FALSE,TRUE
"RHQNG","NHS Sector","Northern General Hospital","S5 7AU",53.408878326416,-1.46087646484375,"RHQ","Sheffield Teaching Hospitals NHS Foundation Trust",TRUE,TRUE,TRUE
"RHQRT","NHS Sector","Rotherham District General Hospital","S60 2UD",53.4139747619629,-1.34286546707153,"RHQ","Sheffield Teaching Hospitals NHS Foundation Trust",FALSE,TRUE,FALSE
"RHQWP","NHS Sector","Weston Park Hospital","S10 2SJ",53.3802528381348,-1.49491739273071,"RHQ","Sheffield Teaching Hospitals NHS Foundation Trust",FALSE,FALSE,FALSE
"RHU02","NHS Sector","St Mary","PO3 6AD",50.8002090454102,-1.06320679187775,"RHU","Portsmouth Hospitals NHS Trust",FALSE,FALSE,TRUE
"RHU03","NHS Sector","Queen Alexandra Hospital","PO6 3LY",50.8502998352051,-1.06991767883301,"RHU","Portsmouth Hospitals NHS Trust",TRUE,TRUE,TRUE
"RHU10","NHS Sector","Gosport War Memorial Hospital - Portsmouth Hospitals NHS Trust","PO12 3PW",50.7930641174316,-1.1480667591095,"RHU","Portsmouth Hospitals NHS Trust",FALSE,TRUE,TRUE
"RHW01","NHS Sector","Royal Berkshire Hospital","RG1 5AN",51.4510231018066,-0.959315776824951,"RHW","Royal Berkshire NHS Foundation Trust",TRUE,TRUE,TRUE
"RHW03","NHS Sector","Prince Charles Eye Unit","SL4 3DP",51.4735450744629,-0.614692628383636,"RHW","Royal Berkshire NHS Foundation Trust",FALSE,FALSE,FALSE
"RJ121","NHS Sector","Guy's Hospital","SE1 9RT",51.5034637451172,-0.086805559694767,"RJ1","Guy's and St Thomas' NHS Foundation Trust",TRUE,FALSE,TRUE
"RJ122","NHS Sector","St Thomas'","SE1 7EH",51.4979591369629,-0.118890635669231,"RJ1","Guy's and St Thomas' NHS Foundation Trust",TRUE,TRUE,TRUE
"RJ224","NHS Sector","University Hospital Lewisham","SE13 6LH",51.4543304443359,-0.0170364379882812,"RJ2","Lewisham and Greenwich NHS Trust",TRUE,TRUE,TRUE
"RJ611","NHS Sector","Croydon University Hospital","CR7 7YE",51.3891296386719,-0.108768813312054,"RJ6","Croydon Health Services NHS Trust",TRUE,TRUE,TRUE
"RJ613","NHS Sector","Purley War Memorial Hospital","CR8 2YL",51.3407402038574,-0.114451214671135,"RJ6","Croydon Health Services NHS Trust",FALSE,FALSE,TRUE
"RJ701","NHS Sector","St George's Hospital","SW17 0QT",51.4266815185547,-0.175704553723335,"RJ7","St George's University Hospitals NHS Foundation Trust",TRUE,TRUE,TRUE
"RJ731","NHS Sector","Queen Mary - St George's University Hospitals NHS Foundation Trust","SW15 5PN",51.4555511474609,-0.241715028882027,"RJ7","St George's University Hospitals NHS Foundation Trust",FALSE,FALSE,TRUE
"RJ801","NHS Sector","St Austell Community Hospital - Cornwall Partnership NHS Foundation Trust","PL26 6AD",50.3278846740723,-4.77234983444214,"RJ8","Cornwall Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"RJ807","NHS Sector","Newquay Hospital - Cornwall Partnership NHS Foundation Trust","TR7 1RQ",50.4110641479492,-5.07419776916504,"RJ8","Cornwall Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"RJ817","NHS Sector","Camborne Redruth Community Hospital - Cornwall Partnership NHS Foundation Trust","TR15 3ER",50.2293891906738,-5.24436330795288,"RJ8","Cornwall Partnership NHS Foundation Trust",FALSE,TRUE,FALSE
"RJ866","NHS Sector","Bodmin Hospital - Cornwall Partnership NHS Foundation Trust","PL31 2QT",50.4672470092773,-4.74114418029785,"RJ8","Cornwall Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"RJ867","NHS Sector","Stratton Hospital - Cornwall Partnership NHS Foundation Trust","EX23 9BR",50.830753326416,-4.51752662658691,"RJ8","Cornwall Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"RJ870","NHS Sector","Launceston Hospital - Cornwall Partnership NHS Foundation Trust","PL15 9JD",50.6282157897949,-4.35905933380127,"RJ8","Cornwall Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"RJC02","NHS Sector","Warwick Hospital","CV34 5BW",52.2899513244629,-1.58320069313049,"RJC","South Warwickshire NHS Foundation Trust",TRUE,TRUE,TRUE
"RJC03","NHS Sector","Stratford Hospital","CV37 6NX",52.1952667236328,-1.71338546276093,"RJC","South Warwickshire NHS Foundation Trust",FALSE,FALSE,TRUE
"RJC04","NHS Sector","Ellen Badger Hospital","CV36 4AX",52.0668601989746,-1.62253701686859,"RJC","South Warwickshire NHS Foundation Trust",FALSE,FALSE,FALSE
"RJE01","NHS Sector","Royal Stoke University Hospital","ST4 6QG",53.0031585693359,-2.21205186843872,"RJE","University Hospitals of North Midlands",FALSE,FALSE,FALSE
"RJL30","NHS Sector","Diana, Princess Of Wales Hospital","DN33 2BA",53.5448570251465,-0.0962134972214699,"RJL","Northern Lincolnshire and Goole NHS Foundation Trust",TRUE,TRUE,TRUE
"RJL32","NHS Sector","Scunthorpe General Hospital","DN15 7BH",53.5875854492188,-0.66758406162262,"RJL","Northern Lincolnshire and Goole NHS Foundation Trust",TRUE,FALSE,TRUE
"RJN63","NHS Sector","Congleton War Memorial Hospital","CW12 3AR",53.1580276489258,-2.20266079902649,"RJN","East Cheshire NHS Trust",FALSE,FALSE,TRUE
"RJN68","NHS Sector","Knutsford and District Community Hospital","WA16 0BT",53.3020324707031,-2.37850046157837,"RJN","East Cheshire NHS Trust",FALSE,FALSE,TRUE
"RJN71","NHS Sector","Macclesfield District General Hospital","SK10 3BL",53.2623252868652,-2.1410596370697,"RJN","East Cheshire NHS Trust",TRUE,TRUE,TRUE
"RJR05","NHS Sector","Countess Of Chester Hospital","CH2 1HJ",53.2117729187012,-2.89900994300842,"RJR","Countess Of Chester Hospital NHS Foundation Trust",TRUE,TRUE,TRUE
"RJR60","NHS Sector","Ellesmere Port Hospital","CH65 6SG",53.2677803039551,-2.91102528572083,"RJR","Countess Of Chester Hospital NHS Foundation Trust",FALSE,FALSE,TRUE
"RJZ01","NHS Sector","King's College Hospital","SE5 9RS",51.4680786132812,-0.0939013883471489,"RJZ","King's College Hospital NHS Foundation Trust",TRUE,TRUE,TRUE
"RK5BC","NHS Sector","King's Mill Hospital","NG17 4JL",53.1345558166504,-1.2335661649704,"RK5","Sherwood Forest Hospitals NHS Foundation Trust",TRUE,TRUE,TRUE
"RK5BL","NHS Sector","Mansfield Community Hospital","NG18 5QJ",53.1413612365723,-1.20626664161682,"RK5","Sherwood Forest Hospitals NHS Foundation Trust",FALSE,FALSE,FALSE
"RK5HP","NHS Sector","Newark Hospital","NG24 4DE",53.0675086975098,-0.806145906448364,"RK5","Sherwood Forest Hospitals NHS Foundation Trust",FALSE,TRUE,TRUE
"RK950","NHS Sector","Derriford Hospital","PL6 8DH",50.4167289733887,-4.11367130279541,"RK9","University Hospitals Plymouth NHS Trust",TRUE,TRUE,TRUE
"RK953","NHS Sector","Royal Eye Infirmary","PL6 8DH",50.4167289733887,-4.11367130279541,"RK9","University Hospitals Plymouth NHS Trust",FALSE,FALSE,FALSE
"RKB01","NHS Sector","University Hospital (Coventry)","CV2 2DX",52.421215057373,-1.43838858604431,"RKB","University Hospitals Coventry and Warwickshire NHS Trust",TRUE,TRUE,TRUE
"RKB03","NHS Sector","Hospital Of St Cross","CV22 5PX",52.3652763366699,-1.2590160369873,"RKB","University Hospitals Coventry and Warwickshire NHS Trust",FALSE,FALSE,TRUE
"RKEHC","NHS Sector","Hornsey Central Neighbourhood Health Centre","N8 8JD",51.5835418701172,-0.130745187401772,"RKE","Whittington Health NHS Trust",FALSE,FALSE,FALSE
"RKEQ4","NHS Sector","The Whittington Hospital","N19 5NF",51.5663108825684,-0.138623088598251,"RKE","Whittington Health NHS Trust",TRUE,TRUE,TRUE
"RKL48","NHS Sector","Cassel Hospital","TW10 7JF",51.4329109191895,-0.308085978031158,"RKL","West London NHS Trust",FALSE,FALSE,FALSE
"RKL51","NHS Sector","Broadmoor Hospital","RG45 7EG",51.3690872192383,-0.780985534191132,"RKL","West London NHS Trust",FALSE,FALSE,FALSE
"RL131","NHS Sector","The Robert Jones and Agnes Hunt Orthopaedic Hospital","SY10 7AG",52.8845291137695,-3.03311491012573,"RL1","Robert Jones and Agnes Hunt Orthopaedic and District Hospital NHS Trust",TRUE,FALSE,TRUE
"RL403","NHS Sector","New Cross Hospital","WV10 0QP",52.5997276306152,-2.09554052352905,"RL4","The Royal Wolverhampton NHS Trust",TRUE,TRUE,TRUE
"RLNGL","NHS Sector","Sunderland Royal Hospital","SR4 7TP",54.9022102355957,-1.41029787063599,"RLN","City Hospitals Sunderland NHS Foundation Trust",TRUE,TRUE,TRUE
"RLNGM","NHS Sector","Sunderland Eye Infirmary","SR2 9HP",54.8890686035156,-1.38105666637421,"RLN","City Hospitals Sunderland NHS Foundation Trust",FALSE,FALSE,FALSE
"RLQ01","NHS Sector","The County Hospital, Wye Valley NHS Trust","HR1 2BN",52.0587348937988,-2.70718026161194,"RLQ","Wye Valley NHS Trust",TRUE,TRUE,TRUE
"RLQ03","NHS Sector","Bromyard Community Hospital","HR7 4QN",52.1863288879395,-2.50689601898193,"RLQ","Wye Valley NHS Trust",FALSE,FALSE,FALSE
"RLQ06","NHS Sector","Leominster Community Hospital","HR6 8JH",52.2221870422363,-2.73936033248901,"RLQ","Wye Valley NHS Trust",FALSE,FALSE,TRUE
"RLQ08","NHS Sector","Ross on Wye Community Hospital ","HR9 5AD",51.9125823974609,-2.58348894119263,"RLQ","Wye Valley NHS Trust",FALSE,FALSE,TRUE
"RLT01","NHS Sector","George Eliot Hospital","CV10 7DJ",52.5125846862793,-1.47842454910278,"RLT","George Eliot Hospital NHS Trust",TRUE,TRUE,TRUE
"RLY88","NHS Sector","Harplands Hospital","ST4 6RR",53.0006790161133,-2.20989418029785,"RLY","North Staffordshire Combined Healthcare NHS Trust",FALSE,FALSE,FALSE
"RM102","NHS Sector","Norfolk and Norwich University Hospital","NR4 7UY",52.6180839538574,1.22108149528503,"RM1","Norfolk and Norwich University Hospitals NHS Foundation Trust",TRUE,TRUE,TRUE
"RM131","NHS Sector","Cromer and District Hospital","NR27 0BQ",52.9235649108887,1.30917453765869,"RM1","Norfolk and Norwich University Hospitals NHS Foundation Trust",FALSE,FALSE,TRUE
"RM301","NHS Sector","Salford Royal","M6 8HD",53.487548828125,-2.32340955734253,"RM3","Salford Royal NHS Foundation Trust",TRUE,TRUE,TRUE
"RMC01","NHS Sector","Royal Bolton Hospital","BL4 0JR",53.5539627075195,-2.42987871170044,"RMC","Bolton NHS Foundation Trust",TRUE,TRUE,TRUE
"RMP01","NHS Sector","Tameside & Glossop Integrated Care NHS Foundation Trust","OL6 9RW",53.4915351867676,-2.07141852378845,"RMP","Tameside Hospital NHS Foundation Trust",TRUE,TRUE,TRUE
"RMY01","NHS Sector","Wellbeing Norfolk & Waveney","NR6 5BE",52.6595306396484,1.25088632106781,"RMY","Norfolk and Suffolk NHS Foundation Trust",FALSE,FALSE,FALSE
"RMY02","NHS Sector","Julian Hospital","NR2 3TD",52.6329803466797,1.26258957386017,"RMY","Norfolk and Suffolk NHS Foundation Trust",FALSE,FALSE,FALSE
"RMY03","NHS Sector","Northgate Hospital, Gt Yarmouth","NR30 1BU",52.6172752380371,1.730024933815,"RMY","Norfolk and Suffolk NHS Foundation Trust",FALSE,FALSE,FALSE
"RMY09","NHS Sector","Bickley Day Hospital","NR17 2QE",52.5178642272949,1.01744520664215,"RMY","Norfolk and Suffolk NHS Foundation Trust",FALSE,FALSE,FALSE
"RMY13","NHS Sector","Carlton Court","NR33 8AG",52.4533004760742,1.69676172733307,"RMY","Norfolk and Suffolk NHS Foundation Trust",FALSE,FALSE,FALSE
"RMYWA","NHS Sector","The Fermoy Unit, Kings Lynn","PE30 4ET",52.7566070556641,0.446693152189255,"RMY","Norfolk and Suffolk NHS Foundation Trust",FALSE,FALSE,FALSE
"RN313","NHS Sector","Savernake Hospital","SN8 3HL",51.4154090881348,-1.70491135120392,"RN3","Great Western Hospitals NHS Foundation Trust",FALSE,FALSE,TRUE
"RN325","NHS Sector","The Great Western Hospital","SN3 6BB",51.5385322570801,-1.72718584537506,"RN3","Great Western Hospitals NHS Foundation Trust",TRUE,TRUE,TRUE
"RN333","NHS Sector","Chippenham Community Hospital","SN15 2AJ",51.4525413513184,-2.12669491767883,"RN3","Great Western Hospitals NHS Foundation Trust",FALSE,FALSE,TRUE
"RN334","NHS Sector","Trowbridge Community Hospital","BA14 8PH",51.3252983093262,-2.20986819267273,"RN3","Great Western Hospitals NHS Foundation Trust",FALSE,FALSE,TRUE
"RN506","NHS Sector","Basingstoke and North Hampshire Hospital","RG24 9NA",51.2806358337402,-1.10990369319916,"RN5","Hampshire Hospitals NHS Foundation Trust",TRUE,TRUE,TRUE
"RN541","NHS Sector","Royal Hampshire County Hospital","SO22 5DG",51.061710357666,-1.32915604114532,"RN5","Hampshire Hospitals NHS Foundation Trust",TRUE,TRUE,TRUE
"RN542","NHS Sector","Andover War Memorial Hospital","SP10 3LB",51.2157402038574,-1.49467825889587,"RN5","Hampshire Hospitals NHS Foundation Trust",FALSE,FALSE,TRUE
"RN707","NHS Sector","Darent Valley Hospital","DA2 8DA",51.4349517822266,0.258659243583679,"RN7","Dartford and Gravesham NHS Trust",TRUE,TRUE,TRUE
"RNA01","NHS Sector","Russells Hall Hospital","DY1 2HQ",52.5029487609863,-2.11850309371948,"RNA","The Dudley Group NHS Foundation Trust",TRUE,TRUE,TRUE
"RNA02","NHS Sector","Guest Hospital","DY1 4SE",52.5205001831055,-2.07271528244019,"RNA","The Dudley Group NHS Foundation Trust",FALSE,FALSE,TRUE
"RNA04","NHS Sector","Corbett Hospital","DY8 4JB",52.4654083251953,-2.14638328552246,"RNA","The Dudley Group NHS Foundation Trust",FALSE,FALSE,TRUE
"RNLAY","NHS Sector","Cumberland Infirmary","CA2 7HY",54.8965034484863,-2.95777702331543,"RNL","North Cumbria University Hospitals NHS Trust",TRUE,TRUE,TRUE
"RNLBX","NHS Sector","West Cumberland Hospital","CA28 8JG",54.530200958252,-3.56316018104553,"RNL","North Cumbria University Hospitals NHS Trust",TRUE,TRUE,TRUE
"RNNBE","NHS Sector","Penrith Hospital","CA11 8HX",54.6569976806641,-2.74325966835022,"RNN","North Cumbria Integrated Care NHS Foundation Trust",FALSE,TRUE,FALSE
"RNNCB","NHS Sector","Cockermouth Community Hospital","CA13 9HT",54.6668128967285,-3.35858058929443,"RNN","North Cumbria Integrated Care NHS Foundation Trust",FALSE,FALSE,FALSE
"RNQ51","NHS Sector","Kettering General Hospital","NN16 8UZ",52.4011459350586,-0.741529107093811,"RNQ","Kettering General Hospital NHS Foundation Trust",TRUE,TRUE,TRUE
"RNZ02","NHS Sector","Salisbury District Hospital","SP2 8BJ",51.0439491271973,-1.78980851173401,"RNZ","Salisbury NHS Foundation Trust",TRUE,TRUE,TRUE
"RNZ69","NHS Sector","Devizes Community Hospital","SN10 1EF",51.3545837402344,-1.99321591854095,"RNZ","Salisbury NHS Foundation Trust",FALSE,FALSE,FALSE
"RP1A1","NHS Sector","St Mary's Hospital","NN15 7PW",52.394100189209,-0.722185015678406,"RP1","Northamptonshire Healthcare NHS Foundation Trust",TRUE,TRUE,TRUE
"RP1F2","NHS Sector","Isebrook Hospital","NN8 1LP",52.2976722717285,-0.683344125747681,"RP1","Northamptonshire Healthcare NHS Foundation Trust",FALSE,FALSE,TRUE
"RP401","NHS Sector","Great Ormond Street Hospital ","WC1N 3JH",51.5222091674805,-0.119909524917603,"RP4","Great Ormond Street Hospital for Children NHS Foundation Trust",FALSE,FALSE,FALSE
"RP5BA","NHS Sector","Bassetlaw Hospital","S81 0BD",53.3176765441895,-1.10988521575928,"RP5","Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust",TRUE,TRUE,TRUE
"RP5DR","NHS Sector","Doncaster Royal Infirmary","DN2 5LT",53.5307540893555,-1.10921132564545,"RP5","Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust",TRUE,TRUE,TRUE
"RP5MM","NHS Sector","Montagu Hospital","S64 0AZ",53.4998168945312,-1.28493142127991,"RP5","Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust",FALSE,TRUE,TRUE
"RP5RE","NHS Sector","Retford Hospital","DN22 7XF",53.3254508972168,-0.950618624687195,"RP5","Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust",FALSE,FALSE,TRUE
"RP601","NHS Sector","Moorfields Eye Hospital (City Road)","EC1V 2PD",51.5272445678711,-0.0898742750287056,"RP6","Moorfields Eye Hospital NHS Foundation Trust",FALSE,FALSE,FALSE
"RP768","NHS Sector","Discovery House - The Fens, The Vales & The Wolds","LN1 1EE",53.2428359985352,-0.557784676551819,"RP7","Lincolnshire Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"RP7EV","NHS Sector","Peter Hodgkinson Centre - Charlesworth Ward & Conolly Ward","LN2 5QY",53.2335777282715,-0.519620180130005,"RP7","Lincolnshire Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"RP7LP","NHS Sector","Manthorpe Centre","NG31 8DG",52.9210891723633,-0.640699148178101,"RP7","Lincolnshire Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"RPA02","NHS Sector","Medway Maritime Hospital","ME7 5NY",51.3798599243164,0.542076051235199,"RPA","Medway NHS Foundation Trust",TRUE,TRUE,TRUE
"RPC04","NHS Sector","Queen Victoria Hospital (East Grinstead)","RH19 3DZ",51.1350746154785,-0.00288604176603258,"RPC","Queen Victoria Hospital NHS Foundation Trust",FALSE,FALSE,TRUE
"RPGAD","NHS Sector","Green Parks House","BR6 8NY",51.3660697937012,0.0566820576786995,"RPG","Oxleas NHS Foundation Trust",FALSE,FALSE,FALSE
"RPGAE","NHS Sector","Oxleas House","SE18 4QH",51.4781913757324,0.0500571094453335,"RPG","Oxleas NHS Foundation Trust",FALSE,FALSE,FALSE
"RPGAG","NHS Sector","Memorial Hospital (Greenwich)","SE18 3RG",51.4685745239258,0.0641250759363174,"RPG","Oxleas NHS Foundation Trust",FALSE,FALSE,FALSE
"RPGHF","NHS Sector","Queen Mary","DA14 6LT",51.4190406799316,0.10167533159256,"RPG","Oxleas NHS Foundation Trust",FALSE,TRUE,FALSE
